cohort	contrast	locus_class	locus_id	pass_screen	n_callable	callability	n_distinct	minor_count	reason
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00357	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00107	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00423	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00424	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00782	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00818	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00934	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00361	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00609	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00443	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00321	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00225	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00163	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00386	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00105	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00376	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00234	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00849	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00229	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00502	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00521	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00165	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00360	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00025	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00125	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00008	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00342	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00702	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00013	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00172	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00679	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00804	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00304	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00496	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00264	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00352	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00482	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00613	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00318	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00166	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00243	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00751	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00024	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00325	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00369	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00108	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00544	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00043	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00838	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00365	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00242	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00246	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00442	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00645	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00311	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00111	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00337	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00421	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00044	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00305	False	6	1.0	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00090	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00239	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00380	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00419	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00072	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00232	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00162	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00573	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00014	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00117	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00002	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00267	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00640	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00817	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00143	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00322	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00303	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00429	False	3	0.5	1	0	CALLABILITY_0.500_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00809	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00174	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00154	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00835	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00050	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00042	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00465	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00089	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00199	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00505	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00503	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00079	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00169	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00548	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00313	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00601	False	4	0.6667	2	1	CALLABILITY_0.667_LT_0.80;MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00319	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL01081	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00370	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00074	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00204	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00292	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00112	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00709	False	6	1.0	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00682	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00466	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00413	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00524	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00761	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00447	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00530	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00145	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00262	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00273	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00450	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00514	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00113	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00351	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00407	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00127	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00493	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00275	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00576	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00604	False	3	0.5	1	0	CALLABILITY_0.500_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00183	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00001	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00084	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00126	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00191	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00077	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00289	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00064	False	6	1.0	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00270	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00297	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00354	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00392	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00750	False	3	0.5	1	0	CALLABILITY_0.500_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL01110	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00435	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00040	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
